user_id,gender,occupation,age,zip_code,category_vector
285,F,35,0,94109,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
286,M,25,1,54601,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
287,M,50,13,94706,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
288,F,25,12,97119,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
289,F,25,0,11801,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
290,F,25,20,94591,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
291,M,35,12,55110,"0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0"
292,M,35,7,19406,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
293,M,56,1,55337-4056,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
294,F,45,9,43147,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
295,M,18,0,80203,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
296,M,50,5,89432,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
297,M,18,2,97211,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
298,F,18,4,19010,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
299,M,25,12,97370,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
300,M,25,7,78664,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
301,M,18,4,61820,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
302,M,18,4,4901,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
303,M,25,7,20006,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
304,M,25,0,55414,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
305,F,18,0,55414,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
306,M,18,0,53051,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
307,M,50,16,90027,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
308,M,25,2,10025,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
309,M,25,4,16801,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
310,F,18,4,31207,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
311,M,18,4,31201,"0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
312,F,50,2,22207,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
313,F,18,4,2138,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
314,F,56,9,46911,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
315,F,56,1,55105,"0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0"
316,M,56,13,90740,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
317,M,35,7,38555,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
318,F,56,13,55104,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0"
319,F,50,6,33436,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
320,M,35,6,99516,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
321,M,18,4,55128,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
322,M,56,17,55117,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
323,M,45,12,53716,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
324,M,35,17,55106,"1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0"
325,F,50,3,55112,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
326,M,50,11,25302,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
327,M,35,18,55448,"0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0"
328,M,35,12,80401,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
329,M,35,7,2115,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
330,M,56,7,92065,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
331,M,25,7,55902,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
332,M,50,1,55109,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0"
333,M,35,2,55410,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
334,F,56,2,55113,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
335,M,35,18,55434,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0"
336,M,18,0,98765,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
337,M,18,19,80205,"0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
338,M,35,7,55116,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
339,M,50,7,80207,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
340,F,25,3,28001,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
341,F,56,13,92119,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
342,M,18,12,55076,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
343,F,35,3,55127,"0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0"
344,M,35,14,75034,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
345,M,25,12,94114,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
346,F,25,0,55110,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
347,F,56,1,55305,"0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0"
348,M,50,7,55110,"0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0"
349,M,1,10,8035,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
350,M,45,20,8035,"1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0"
351,M,18,4,55105,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
352,M,18,4,60115,"0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
353,F,35,7,92625,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0"
354,M,35,1,55117,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
355,M,18,3,55107,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
356,M,56,20,55101,"0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0"
357,M,18,0,98103,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
358,F,56,1,20815,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
359,M,25,17,55128,"0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
360,M,35,17,28208,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
361,F,25,14,94115,"0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
362,M,35,20,55407,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
363,M,18,10,55419,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
364,F,35,1,46815,"0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
365,F,18,4,2138,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1"
366,M,50,15,55126,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
367,M,50,12,55421,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
368,M,25,0,90293,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
369,M,35,1,55110,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
370,M,18,17,22304,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
371,M,18,4,2141,"0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
372,F,18,4,72227,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
373,F,25,2,55347,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
374,F,35,14,55346,"1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0"
375,M,25,2,55106,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
376,M,35,1,80026,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
377,M,25,17,55418,"1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
378,F,18,0,55105,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
379,F,35,1,54822,"0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0"
380,M,25,2,92024,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
381,M,35,17,89015,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
382,F,35,20,66205,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
383,F,25,7,78757,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
384,M,25,11,55075,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
385,M,25,6,68131,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
386,M,25,0,55408,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0"
387,F,35,7,55111,"1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
388,F,25,0,10021,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
389,M,25,6,68128,"0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
390,M,25,4,55405,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
391,M,45,11,22122,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
392,M,18,7,20037,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
393,M,35,17,55402,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
394,M,18,0,55013,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
395,M,18,5,55104,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
396,M,25,1,56187,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
397,M,35,17,22124,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
398,M,25,17,55454,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
399,F,35,6,55128,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
400,F,18,3,55422,"0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0"
401,M,18,0,55129,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
402,M,25,11,55427,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
403,M,18,4,2138,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
404,M,18,4,10128,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
405,M,56,1,13077,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
406,M,25,20,55105,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
407,M,18,17,89503,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
408,M,25,11,2143,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
409,M,18,12,55122,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
410,F,25,1,55417,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
411,F,45,1,43214,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
412,M,35,15,55117,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0"
413,M,25,11,55409,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
414,M,25,0,55317,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
415,F,35,0,55406,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
416,M,45,14,55076,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
417,F,25,0,50613,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
418,F,25,3,54016,"0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
419,M,18,3,55422,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
420,M,35,1,55406,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
421,F,45,3,55125,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
422,M,56,17,55104,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
423,M,18,4,55455,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0"
424,M,25,17,55112,"0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0"
425,M,25,12,55303,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
426,M,18,4,55455,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
427,M,35,12,55104,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
428,F,18,4,55455,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
429,M,18,0,54901,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1"
430,F,18,10,55306,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
431,M,18,10,55303,"1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
432,M,45,16,55306,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0"
433,M,50,6,55115,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
434,F,45,3,98155,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
435,M,25,7,55125,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
436,M,18,4,43023,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
437,M,35,17,55030,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
438,M,18,11,53705,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
439,M,35,14,55129,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
440,M,56,1,32940,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
441,M,35,1,55127,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
442,M,25,1,55105,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
443,M,25,3,55421,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
444,M,56,0,55108,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
445,M,45,12,55117,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
446,F,50,0,55042,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
447,F,45,11,55105,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
448,M,25,17,80123,"0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0"
449,M,25,7,85037,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
450,M,45,1,24523,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
451,M,56,13,54720,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
452,M,50,17,55117,"0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
453,M,18,4,55102,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
454,M,25,20,55092,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
455,F,35,2,55113,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1"
456,M,35,0,55105,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
457,M,18,4,54703,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
458,M,50,16,55405-2546,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
459,F,18,4,55105,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
460,M,45,18,55313,"0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0"
461,M,50,7,55075,"1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
462,M,18,16,55416,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
463,M,25,7,55105,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0"
464,F,18,4,55455,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
465,M,18,19,94523,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
466,M,25,5,55405,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
467,F,35,3,55075,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
468,F,1,10,55082,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
469,M,35,6,55122,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
470,F,1,10,55068,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0"
471,M,35,7,8904,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
472,M,35,0,55418,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
473,F,18,4,55112,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
474,M,25,17,92126,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
475,F,25,2,55421,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
476,M,35,0,55127,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
477,M,35,14,55410,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
478,M,50,16,55113,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
479,M,25,12,55042,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
480,F,18,4,55422,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
481,M,45,7,55115,"0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
482,M,25,14,55305,"1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
483,M,18,12,55105,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
484,F,1,10,55104,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1"
485,M,56,7,55042,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
486,M,56,0,91367,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
487,F,35,17,55082,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
488,M,25,12,55107,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
489,M,18,4,55455,"0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0"
490,M,1,10,55345,"1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
491,M,18,4,56043,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
492,M,25,12,55112,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
493,M,50,7,55016,"0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0"
494,F,35,0,17870,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
495,M,18,10,55421,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
496,M,18,4,55455,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
497,F,25,17,55412,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
498,M,35,17,55113,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
499,F,25,1,55108,"1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
500,F,18,2,55105,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
501,M,25,2,55372,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
502,M,35,6,55126,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
503,M,35,11,73120,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
504,M,25,2,17003,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
505,M,35,17,37815,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
506,M,25,16,55103-1006,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
507,F,25,0,55405,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
508,M,25,12,55418,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
509,M,25,2,55125,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
510,M,18,12,55109,"0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0"
511,F,45,4,15232,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
512,M,35,0,55379,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
513,M,25,0,55119,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0"
514,M,25,2,55113,"1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0"
515,M,25,1,55406,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
516,F,56,14,55033,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0"
517,F,25,14,55408,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
518,F,35,12,75240,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
519,F,35,14,55038,"1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
520,F,35,20,55104,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
521,M,56,7,55105,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
522,M,25,12,55124,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
523,M,50,7,55105,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
524,M,18,0,91320,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
525,M,35,6,19027,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
526,M,45,17,94806,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
527,F,25,2,11201,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
528,F,18,17,83843,"0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
529,M,35,12,92009,"0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0"
530,M,25,2,10019,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
531,F,18,14,22206,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
532,M,25,7,94301,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
533,M,25,12,27514,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
534,M,25,15,55902,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
535,M,35,6,95370,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
536,M,25,20,1267,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
537,M,45,14,7704,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
538,M,56,16,95407,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0"
539,M,25,2,55103,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
540,M,18,1,15213,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0"
541,F,18,4,5849574,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
542,M,18,4,78705,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
543,M,25,5,55057,"1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
544,M,35,12,94538,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
545,M,35,17,1890,"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
546,F,25,0,37211,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
547,M,35,12,76109,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
548,F,35,16,96860,"0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0"
549,M,25,6,53217,"1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
550,M,45,8,21559,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
551,M,35,20,55116,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
552,M,50,18,23456,"1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0"
553,M,25,2,94131,"0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
554,M,25,12,94086,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
555,M,18,4,53213,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
556,F,25,9,37221,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
557,M,56,1,30030,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
558,M,35,20,55108,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
559,F,25,7,60422,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
560,M,45,15,81335,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
561,F,18,14,64060,"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
562,M,35,20,48083,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
563,M,25,4,53703,"0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
564,M,45,1,49419,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
565,M,25,16,45242,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
566,M,25,17,92122,"0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
567,M,35,20,52570-9634,"0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
568,F,50,17,19716,"0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
